date,sku_id,sku,category,platform_city,dark_store,qty_sold,sales_mrp,drr_7,drr_14,dark_store_inv_qty,days_of_inventory_drr_14,month_to_date_sales
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-JAYANAGAR New",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-Koramangala Network",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,BLR-KOTHNUR,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-Marathahalli 2",2,699.0000,2.0000,2.0000,1,0.5000,1398.0000
2025-01-20,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-Marathahalli 2",1,699.0000,1.5000,1.5000,1,0.6667,1398.0000
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,BLR-Marathahalli-3,1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-03,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-Ramamurthy Nagar Network",1,699.0000,1.0000,1.0000,3,3.0000,699.0000
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-RAMAMURTHY NAGAR NEW",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-14,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-RR NAGAR",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-RWF Yelahanka",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,BLR-Sarjapur-2,1,699.0000,1.0000,1.0000,2,2.0000,1398.0000
2025-01-11,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,BLR-Sarjapur-2,1,699.0000,1.0000,1.0000,2,2.0000,1398.0000
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-VIJAY NAGAR",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-14,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-Whitefield Network-2",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-04,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,"BLR-Yallapa Garden",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-17,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,Sarjapur,1,699.0000,1.0000,1.0000,2,2.0000,2097.0000
2025-01-18,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,Sarjapur,1,699.0000,1.0000,1.0000,2,2.0000,2097.0000
2025-01-19,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Bengaluru,Sarjapur,1,699.0000,1.0000,1.0000,2,2.0000,2097.0000
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Chennai,"CHN-Mogappair Network",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Chennai,CHN-Narayanapuram,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Chennai,"CHN-Velachery Network",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-18,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Coimbatore,COI-Peelamedu,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-ANAND VIHAR",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,DEL-CHATTARPUR,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-04,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-Dwarka Sector 10 New",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-08,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-East Of Kailash Network",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-21,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-JASOLA VIHAR",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-18,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-Karol Bagh Main New",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-NEW FRIENDS COLONY",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-Paschim Vihar",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-06,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-Pitampura network",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-16,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-ROHINI SECTOR 3",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-14,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,DEL-Vikaspuri,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Delhi,"DEL-Wazirpur Network",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Faridabad,FBD-Greenfield,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-16,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Ghaziabad,"GZB-Gaur City Network",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-03,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Gurugram,"GGN-SECTOR 38",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Gurugram,"GGN-Sector 77",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,HYD-ALWAL,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,"HYD-APCO Colony",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,HYD-BACHUPALLY,1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-04,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,HYD-Bairaghiguda,1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,"HYD-Bowenpally New",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-06,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,"HYD-GACHIBOWLI NEW",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,"HYD-Hitech City Network",2,699.0000,2.0000,2.0000,2,1.0000,699.0000
2025-01-03,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,HYD-JUBLEEHILLS,1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-17,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,"HYD-Kavuri Hills",1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,"HYD-KONDAPUR NETWORK 2",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,HYD-Malkajgiri,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-11,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,HYD-Medipalli,1,699.0000,1.0000,1.0000,2,2.0000,699.0000
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,"HYD-Moosapet New",1,699.0000,1.0000,1.0000,2,2.0000,1398.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,"HYD-Moosapet New",1,699.0000,1.0000,1.0000,2,2.0000,1398.0000
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Hyderabad,HYD-SECUNDERABAD,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Jaipur,"JAI-Tonk Phatak",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,Marol,1,699.0000,1.0000,1.0000,2,2.0000,1398.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,Marol,1,699.0000,1.0000,1.0000,2,2.0000,1398.0000
2025-01-05,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Andheri West Network",1,699.0000,1.0000,1.0000,2,2.0000,2097.0000
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Andheri West Network",1,699.0000,1.0000,1.0000,2,2.0000,2097.0000
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Andheri West Network",1,699.0000,1.0000,1.0000,2,2.0000,2097.0000
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,MUM-Bhayendarpada,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Borivali West",1,699.0000,1.0000,1.0000,2,2.0000,1398.0000
2025-01-11,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Borivali West",1,699.0000,1.0000,1.0000,2,2.0000,1398.0000
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,MUM-Kalyan,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,MUM-KASARVADAVALI,1,699.0000,1.0000,1.0000,1,1.0000,2796.0000
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,MUM-KASARVADAVALI,1,699.0000,1.0000,1.0000,1,1.0000,2796.0000
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,MUM-KASARVADAVALI,1,699.0000,1.0000,1.0000,1,1.0000,2796.0000
2025-01-18,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,MUM-KASARVADAVALI,1,699.0000,1.0000,1.0000,1,1.0000,2796.0000
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Kharghar Network",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-KOTHARI COMPOUND NEW",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Malad Network",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-MALAD Network 2",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Marol Network-2",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-14,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-MIRA ROAD NEW",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-05,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,"MUM-Parel Network 2",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,MUM-SANTACRUZ,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,MUM-Seawoods,1,699.0000,1.0000,1.0000,1,1.0000,699.0000
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,Powai,1,699.0000,1.0000,1.0000,1,1.0000,2097.0000
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,Powai,1,699.0000,1.0000,1.0000,1,1.0000,2097.0000
2025-01-21,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Mumbai,Powai,1,699.0000,1.0000,1.0000,1,1.0000,2097.0000
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM","Pharma & Wellness",Noida,"NOD-NOIDA EXTENSION NETWORK",1,699.0000,1.0000,1.0000,1,1.0000,699.0000
