City,Brand Name,Vendor ID,Vendor Name,Manufacturer ID,Manufacturer Name,Store Name,Store Type,SKU Category,SKU Name,SKU ID,EAN,Total Quantity
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-RTC Colony,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Secunderabad Network,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-KOTHAPET NETWORK-2,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Begumpet Network,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Moosapet New,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD_MIYAPUR,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD- Sainikpuri New,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-BAIRAMALGUDA,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-MEHDIPATNAM Network 1,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD- BEGUMPET,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-BOLARUM,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Chandanagar New,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Mallampet,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-BOWENPALLY,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-KPHB Phase 6,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Bharat Nagar,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-TARNAKA,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Malkajgiri,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-ALWAL,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-VIVEKANANDA NAGAR,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Attapur,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-HIMAYATHNAGAR,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-DAMMAIGUDA,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Kukatpally new,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Kavuri Hills,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Manikonda Network 2,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-NCB Enclave,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Uppal Network,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-JUBLEEHILLS,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Vivekanand Nagar Network,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-RAMANTHAPUR,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Kompally,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-KOTHAPET,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Chintalmet,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Nampally,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Miyapur Network,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Hyderabad,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-ECIL,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,1
Kanpur,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,KNU-Azad Nagar SS,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,8906067529756,2
Nashik,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,NAS-Panchvati,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Nanded City,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-HINJEWADI PHASE-1 NEW,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Tingre Nagar,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Undri SS,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Kharadi Network-2,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-MH-2,WAREHOUSE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,2
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Undri,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Pimple Gaurav,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Pimple Saudagar Network,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-HINJEWADI PHASE 3,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Kharadi SS,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-MAGARPATTA,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Tingre Nagar SS,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Moshi,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Ravet SS,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pun-Ravet Network,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-PIMPLE SAUDAGAR,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Viman Nagar New,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Pune,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,PUN-Pimple Nilakh,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,8906067529763,1
Mumbai,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-COLD-MH5,WAREHOUSE,"Tea, Coffee & More",The Good Bug Kombucha - Original 350.0 MILLILITRE,34c3b6fa-8e6f-40d4-b97d-b87b9c239af0,8906181810129,12
Jaipur,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,JAI-Kankha Di Dhani,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Jaipur,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,JAI-Vidhya Nagar,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,8906181810044,2
Kochi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,KOC-PALLURTHY,RETAIL_STORE,"Tea, Coffee & More",The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc,8906181810136,1
Delhi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,DEL-Rajauri Garden Network,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,8906181810006,1
Delhi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,DEL-Dwarka Sec 17,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,8906181810006,1
Delhi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,DEL-Vikaspuri,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,8906181810006,1
Delhi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,DEL-Nangloi Extension,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,8906181810006,1
Delhi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,DEL-JANAKPURI,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,8906181810006,1
Delhi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,DEL-Santnagar,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,8906181810006,1
Delhi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,DEL-ROHINI Sector 15,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,8906181810006,1
Delhi,The Good Bug,,,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,DEL-Keshopur,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,8906181810006,1
